"ID","Player","Team","Position","RkOv","Status","Age","Opponent","FPts","FP/G","Ros"
"*05u3f*","Jake Chiasson","OTT","RW","2068","FA","22","CBJ 0<br/>@OTT 4 F","0","0","4%"
"*039p5*","Kale Clague","BUF","D","2116","FA","27","BOS 3<br/>@BUF 6 F","0","0","4%"
"*03w5n*","Max Gildon","FLA","D","3193","FA","26","FLA 1<br/>@DET 2 F","0","0","4%"
"*042x2*","Hardy Haman Aktell","WSH","D","3476","FA","27","WSH 1<br/>@NYI 4 F","0","0","4%"
"*04r09*","Filip Kral","PIT","D","4459","FA","25","PIT 1<br/>@CHI 3 F","0","0","4%"
"*05u63*","Eetu Liukas","NYI","RW","4879","FA","22","WSH 1<br/>@NYI 4 F","0","0","4%"
"*042w3*","William Lockwood","FLA","RW","4896","FA","27","FLA 1<br/>@DET 2 F","0","0","4%"
"*05ufg*","Nikolai Makarov","CBJ","D","5087","FA","22","CBJ 0<br/>@OTT 4 F","0","0","4%"
"*05977*","Ben McCartney","UTA","LW","5280","FA","24","","0","0","4%"
"*04lbs*","Jared McIsaac","BOS","D","5333","FA","25","BOS 3<br/>@BUF 6 F","0","0","4%"
"*04anj*","Calle Rosen","COL","D","6765","FA","31","","0","0","4%"
"*05ugw*","Kirill Tankov","PIT","C","7654","FA","23","PIT 1<br/>@CHI 3 F","0","0","4%"
"*05ltw*","Jacob Truscott","VAN/DET","D","7826","FA","23","VGK 3<br/>@VAN 2 F","0","0","4%"
"*062n3*","Michael Callow","ANA","RW","1916","FA","21","","0","0","4%"
"*06kr1*","Joe Connor","TBL","C","2199","FA","20","","0","0","4%"
"*060pn*","Maros Jedlicka","COL","C,LW,RW","3953","FA","22","","0","0","4%"
"*06c5p*","Axel Landen","SJS","D","4632","FA","20","","0","0","4%"
"*06rmo*","Marco Mignosa","TBL","RW","5477","FA","20","","0","0","4%"
"*060xk*","Alexander Pelevin","CAR","D","6167","FA","21","","0","0","4%"
"*061i7*","Matthew Perkins","VAN","C","6195","FA","21","VGK 3<br/>@VAN 2 F","0","0","4%"
"*06mqj*","Basile Sansonnens","VAN","D","6921","FA","18","VGK 3<br/>@VAN 2 F","0","0","4%"
"*06be0*","Zach Schulz","NYI","D","7034","FA","20","WSH 1<br/>@NYI 4 F","0","0","4%"
"*06mji*","Joel Svensson","CHI","C,LW","7601","FA","20","PIT 1<br/>@CHI 3 F","0","0","4%"
"*06mqf*","Eerik Wallenius","OTT","D","8083","FA","19","CBJ 0<br/>@OTT 4 F","0","0","4%"
"*06cl0*","Stepan Zvyagin","FLA","LW","8463","FA","21","FLA 1<br/>@DET 2 F","0","0","4%"
"*04ymx*","Hunter Jones","MTL","G","4030","FA","24","MTL 2<br/>@NSH 1 F","0","0","4%"
"*03rjf*","Erik Kallgren","NJD","G","4095","FA","28","","0","0","4%"
"*06hcn*","Artemi Pleshkov","(N/A)","G","6351","FA","22","","0","0","4%"
"*05nfs*","Brett Brochu","EDM","G","1760","FA","22","","0","0","4%"
"*061lu*","Emmett Croteau","MTL","G","2290","FA","21","MTL 2<br/>@NSH 1 F","0","0","4%"
"*04xu7*","Ilya Konovalov","EDM","G","4383","FA","27","","0","0","4%"
"*05x76*","Anson Thornton","UTA","G","7732","FA","22","","0","0","4%"
"*049vl*","Artemi Kniazev","WPG","D","4332","FA","24","","0","0","4%"
"*05kn7*","Alexander Pashin","CAR","LW,RW","6108","FA","23","","0","0","4%"
"*06pym*","Luka Radivojevic","(N/A)","D","6512","FA","18","","0","0","4%"
"*04f1q*","David Farrance","(N/A)","D","2809","FA","26","","0","0","4%"
"*05ltp*","Kasper Puutio","FLA","D","6485","FA","23","","0","0","4%"
"*060ww*","Maxim Barbashev","NYR","LW","1304","FA","21","","0","0","4%"
"*05ke0*","Blake Biondi","MTL","C","1537","FA","23","MTL 2<br/>@NSH 1 F","0","0","4%"
"*05gse*","Alex Cotton","DET","D","2243","FA","24","FLA 1<br/>@DET 2 F","0","0","4%"
"*05ug0*","Theo Jacobsson","SJS","C","3917","FA","22","","0","0","4%"
"*04qzy*","Lauri Pajuniemi","NYR","RW","6048","FA","25","","0","0","4%"
"*04ame*","Xavier Parent","NJD","LW","6084","FA","24","","0","0","4%"
"*051m1*","Rhett Pitlick","MTL","LW","6325","FA","24","","0","0","4%"
"*031qd*","Tucker Poolman","VAN/COL","D","6392","FA","32","","0","0","4%"
"*06c45*","Zaccharaya Wisdom","SEA","RW","8288","FA","21","","0","0","4%"
"*06mqi*","Parker Alcos","VAN","D","1069","FA","19","VGK 3<br/>@VAN 2 F","0","0","4%"
"*061i5*","Garrett Brown","WPG","D","1794","FA","21","","0","0","4%"
"*06c1q*","Jimmy Clark","MIN","LW","2123","FA","20","DAL 2<br/>@MIN 3 F","0","0","4%"
"*05no4*","Patrick Guay","VGK","C,LW","3375","FA","23","VGK 3<br/>@VAN 2 F","0","0","4%"
"*061l0*","Petr Hauser","NJD/EDM","LW,RW","3553","FA","21","","0","0","4%"
"*06clf*","Axel Hurtig","CGY","D","3845","FA","20","","0","0","4%"
"*06ahy*","Rasmus Larsson","NYR","D","4679","FA","21","","0","0","4%"
"*06mr3*","Nathan Mayes","TOR","D","5253","FA","19","","0","0","4%"
"*06mhl*","Noah Steen","TBL","LW","7443","FA","20","","0","0","4%"
"*066ku*","Austin Elliott","NSH","G","2701","FA","21","","0","0","4%"
"*061l3*","Reid Dyck","BOS","G","2630","FA","21","","0","0","4%"
"*0457d*","Cal Foote","(N/A)","D","2947","FA","26","","0","0","4%"
"*05uat*","Chase Clark","WSH","G","2120","FA","23","WSH 1<br/>@NYI 4 F","0","0","4%"
"*05kdy*","Will Cranley","STL","G","2272","FA","23","","0","0","4%"
"*051vy*","Carter Gylander","DET","G","3423","FA","24","FLA 1<br/>@DET 2 F","0","0","4%"
"*06ce2*","Antoine Keller","WSH","G","4200","FA","20","WSH 1<br/>@NYI 4 F","0","0","4%"
"*03yf8*","Jack Lafontaine","SEA","G","4593","FA","27","","0","0","4%"
"*067xd*","T.J. Hughes","(N/A)","RW","3822","FA","23","","0","0","4%"
"*031ur*","Dominik Kubalik","OTT","LW,RW","4499","FA","29","","0","0","4%"
"*05ku6*","Theodor Niederbach","DET","C,RW","5808","FA","23","","0","0","4%"
"*05lue*","Lukas Svejkovsky","TBL","RW","7599","FA","23","","0","0","4%"
"*049tj*","Luke Toporowski","MIN","LW","7780","FA","24","DAL 2<br/>@MIN 3 F","0","0","4%"
"*04qy9*","Axel Andersson","ANA","D","1134","FA","25","","0","0","4%"
"*04zoo*","Albin Grewe","(N/A)","LW,RW","3343","FA","24","","0","0","4%"
"*05uet*","Ben Roger","CBJ","D","6730","FA","22","","0","0","4%"
"*04a7j*","Bode Wilde","NYI","D","8239","FA","25","WSH 1<br/>@NYI 4 F","0","0","4%"
"*05ltz*","Colby Ambrosio","COL","C","1118","FA","22","","0","0","4%"
"*004by*","Nicklas Backstrom","WSH","C","1258","FA","37","WSH 1<br/>@NYI 4 F","0","0","4%"
"*03ebk*","Louie Belpedio","PHI","D","1420","FA","29","","0","0","4%"
"*05oyz*","Jeremie Biakabutuka","STL/ANA","D","1516","FA","23","","0","0","4%"
"*031sy*","Anton Blidh","NYR","LW","1585","FA","30","","0","0","4%"
"*040ce*","Henrik Borgstrom","WSH","C","1649","FA","27","WSH 1<br/>@NYI 4 F","0","0","4%"
"*05mwf*","Gunnarwolfe Fontaine","NSH","LW","2942","FA","24","MTL 2<br/>@NSH 1 F","0","0","4%"
"*03rgl*","Glenn Gawdin","LAK","C","3141","FA","28","","0","0","4%"
"*042wg*","Brandon Gignac","MTL","C","3190","FA","27","MTL 2<br/>@NSH 1 F","0","0","4%"
"*03eba*","Juho Lammikko","VAN","C,RW","4627","FA","29","VGK 3<br/>@VAN 2 F","0","0","4%"
"*05ugt*","Jalen Luypen","CHI","C,LW","4981","FA","23","PIT 1<br/>@CHI 3 F","0","0","4%"
"*04uqj*","Connor McClennon","PHI","LW,RW","5285","FA","23","","0","0","4%"
"*05kdx*","Pavel Novak","MIN","RW","5878","FA","23","DAL 2<br/>@MIN 3 F","0","0","4%"
"*05tqr*","Victor Stjernborg","CHI","C,LW","7497","FA","22","PIT 1<br/>@CHI 3 F","0","0","4%"
"*051yw*","Marcus Sylvegard","STL","RW","7627","FA","26","","0","0","4%"
"*05ugp*","Ivan Vorobyov","STL","RW","8035","FA","23","","0","0","4%"
"*06gyi*","Oasiz Wiesblatt","WSH","C","8234","FA","21","WSH 1<br/>@NYI 4 F","0","0","4%"
"*05x1c*","Max Willman","NJD","C,LW","8259","FA","30","","0","0","4%"
"*03rgc*","Christian Wolanin","VAN","D","8299","FA","30","VGK 3<br/>@VAN 2 F","0","0","4%"
"*06lv8*","Austin Baker","DET","C,LW","1275","FA","19","FLA 1<br/>@DET 2 F","0","0","4%"
"*06mqv*","Rasmus Bergqvist","MTL","D","1472","FA","20","MTL 2<br/>@NSH 1 F","0","0","4%"
"*06bne*","Luke Coughlin","FLA","D","2247","FA","20","FLA 1<br/>@DET 2 F","0","0","4%"
"*06mqy*","Ty Henry","CHI","D","3641","FA","19","PIT 1<br/>@CHI 3 F","0","0","4%"
"*06cg6*","Nikita Ishimnikov","COL","D","3894","FA","20","","0","0","4%"
"*05y3l*","Kyle Jackson","SEA","C,LW","3910","FA","22","","0","0","4%"
"*06mqh*","Eric Jamieson","CGY","D","3930","FA","20","","0","0","4%"
"*06c4a*","Sean Keohane","BUF","D","4221","FA","20","BOS 3<br/>@BUF 6 F","0","0","4%"
"*062qa*","Daylan Kuefler","NYI","LW","4510","FA","23","WSH 1<br/>@NYI 4 F","0","0","4%"
"*06mqe*","Ludvig Lafton","UTA","D","4595","FA","19","","0","0","4%"
"*06cdo*","Alex Weiermair","VGK","C","8148","FA","20","","0","0","4%"
"*04r0s*","Jacob Ingham","LAK","G","3883","FA","25","","0","0","3%"
"*0457a*","Adam Scheel","COL","G","6982","FA","26","","0","0","3%"
"*06r6a*","Jackson Parsons","OTT","G","6103","FA","20","","0","0","3%"
"*06mh7*","Tomas Galvas","(N/A)","D","3093","FA","19","","0","0","3%"
"*05248*","Nikolai Knyzhov","PIT","D","4342","FA","27","","0","0","3%"
"*06ba9*","Mazden Leslie","VGK","D","4804","FA","20","","0","0","3%"
"*05u0l*","Robert Orr","CAR","C,RW","6000","FA","21","","0","0","3%"
"*06rql*","Bruno Osmanis","(N/A)","RW","6010","FA","18","","0","0","3%"
"*04amx*","Isaac Ratcliffe","DET","C,LW","6564","FA","26","FLA 1<br/>@DET 2 F","0","0","3%"
"*04apa*","Robin Salo","NYI","D","6889","FA","26","","0","0","3%"
"*04f1l*","Dmitry Samorukov","PIT","D","6896","FA","26","PIT 1<br/>@CHI 3 F","0","0","3%"
"*061i8*","Connor Hvidston","ANA","C,LW","3854","FA","20","","0","0","3%"
"*03raa*","Jakub Zboril","NJD","D","8413","FA","28","","0","0","3%"
"*048wz*","Lias Andersson","MTL","C","1138","FA","26","MTL 2<br/>@NSH 1 F","0","0","3%"
"*031oc*","Justin Bailey","SJS/ANA","RW","1269","FA","30","","0","0","3%"
"*05ltd*","Carson Bantle","DET","LW","1296","FA","23","FLA 1<br/>@DET 2 F","0","0","3%"
"*05oy0*","Tyrel Bauer","WPG","D","1353","FA","23","","0","0","3%"
"*05ug9*","Artur Cholach","VGK","D","2081","FA","22","VGK 3<br/>@VAN 2 F","0","0","3%"
"*05xw7*","Nick Cicek","VAN","D","2108","FA","25","VGK 3<br/>@VAN 2 F","0","0","3%"
"*04f79*","Jack Dugan","CAR","C,LW","2601","FA","27","","0","0","3%"
"*05ltv*","Ryan Francis","LAK","RW","2995","FA","23","","0","0","3%"
"*05uff*","Artem Guryev","SJS","D","3399","FA","22","","0","0","3%"
"*05ub6*","Justin Janicke","SEA","LW","3934","FA","22","","0","0","3%"
"*042wn*","Fredrik Karlstrom","NYI","C","4144","FA","27","WSH 1<br/>@NYI 4 F","0","0","3%"
"*05ug7*","Jakub Kos","FLA","LW","4412","FA","22","FLA 1<br/>@DET 2 F","0","0","3%"
"*05ufb*","Joaquim Lemay","WSH","D","4777","FA","23","WSH 1<br/>@NYI 4 F","0","0","3%"
"*05nix*","Joel Maatta","EDM","C","4995","FA","23","","0","0","3%"
"*06rog*","Caleb MacDonald","CBJ","D","5004","FA","22","CBJ 0<br/>@OTT 4 F","0","0","3%"
"*05nxx*","Lucas Mercuri","CAR/TBL","C","5432","FA","23","","0","0","3%"
"*042wl*","Garrett Pilon","OTT","C","6302","FA","27","CBJ 0<br/>@OTT 4 F","0","0","3%"
"*04qyo*","Sampo Ranta","COL","LW","6548","FA","25","","0","0","3%"
"*04y48*","Arttu Ruotsalainen","BUF","C","6812","FA","27","BOS 3<br/>@BUF 6 F","0","0","3%"
"*051ua*","Hunter Skinner","STL","D","7258","FA","24","","0","0","3%"
"*05uw6*","Miguel Tourigny","MTL","D","7791","FA","23","MTL 2<br/>@NSH 1 F","0","0","3%"
"*04ajn*","Marshall Warren","NYI","D","8119","FA","24","WSH 1<br/>@NYI 4 F","0","0","3%"
"*03rg5*","Colton White","NJD","D","8208","FA","28","","0","0","3%"
"*04qzu*","Wyatte Wylie","LAK","D","8328","FA","25","","0","0","3%"
"*060ok*","Brennan Ali","DET","C","1085","FA","21","FLA 1<br/>@DET 2 F","0","0","3%"
"*060xn*","Samu Bau","UTA","C,LW,RW","1352","FA","21","","0","0","3%"
"*06mqm*","Bauer Berry","EDM","D","1492","FA","19","","0","0","3%"
"*061bf*","Ales Cech","UTA","D","2018","FA","21","","0","0","3%"
"*061ia*","Tyson Dyck","OTT","LW","2631","FA","21","CBJ 0<br/>@OTT 4 F","0","0","3%"
"*06mqo*","Max Graham","NJD/PIT","C","3298","FA","21","PIT 1<br/>@CHI 3 F","0","0","3%"
"*05udb*","David Gucciardi","WSH","D","3376","FA","22","WSH 1<br/>@NYI 4 F","0","0","3%"
"*060wu*","Charlie Leddy","NJD","D","4736","FA","21","","0","0","3%"
"*062oa*","Matthew Morden","UTA","D","5596","FA","21","","0","0","3%"
"*06cla*","Sutter Muzzatti","NSH","C,RW","5707","FA","22","MTL 2<br/>@NSH 1 F","0","0","3%"
"*06mj4*","Kam Hendrickson","(N/A)","G","3622","FA","19","","0","0","3%"
"*06idn*","Waltteri Ignatjew","CGY","G","3867","FA","25","","0","0","3%"
"*03sr3*","Collin Delia","EDM","G","2431","FA","31","","0","0","3%"
"*043vw*","Josef Korenar","UTA","G","4400","FA","27","","0","0","3%"
"*06qqb*","Isak Posch","COL","G","6405","FA","23","","0","0","3%"
"*043c8*","Zachary Sawchenko","CBJ","G","6963","FA","27","CBJ 0<br/>@OTT 4 F","0","0","3%"
"*042vw*","Wade Allison","NSH","RW","1096","FA","27","MTL 2<br/>@NSH 1 F","0","0","3%"
"*04yea*","Daniil Gutik","(N/A)","LW","3418","FA","23","","0","0","3%"
"*059a7*","Zack Hayes","MTL","D","3569","FA","26","MTL 2<br/>@NSH 1 F","0","0","3%"
"*05rjk*","Josh Lopina","ANA","C,RW","4922","FA","24","","0","0","3%"
"*04qyp*","Blake McLaughlin","NYR","C,LW","5359","FA","25","","0","0","3%"
"*06kwr*","Liam McLinskey","(N/A)","RW","5368","FA","23","","0","0","3%"
"*04lcv*","Jonathan Tychonick","TOR","D","7858","FA","25","","0","0","3%"
"*06ll2*","Alexander Zetterberg","(N/A)","C","8426","FA","19","","0","0","3%"
"*04zos*","Ilya Nikolaev","CGY","C","5829","FA","24","","0","0","3%"
"*04f70*","Jacob Peterson","(N/A)","C,LW","6231","FA","26","","0","0","3%"
"*042yh*","Oskar Steen","BOS","RW","7444","FA","27","","0","0","3%"
"*04xla*","Leevi Aaltonen","NYR","RW","1015","FA","24","","0","0","3%"
"*02ygs*","Andrew Agozzino","UTA","LW","1046","FA","34","","0","0","3%"
"*03rie*","Rudolfs Balcers","TBL","LW","1282","FA","28","","0","0","3%"
"*04l8t*","Alex Belzile","NYR","C,RW","1421","FA","33","","0","0","3%"
"*05uey*","Andrei Buyalsky","COL","C","1890","FA","24","","0","0","3%"
"*04f6w*","Lucas Elvenes","ANA","C","2719","FA","25","","0","0","3%"
"*04qy2*","Albin Eriksson","DAL","RW","2754","FA","25","","0","0","3%"
"*060er*","Jordan Frasca","NSH","C","3005","FA","24","MTL 2<br/>@NSH 1 F","0","0","3%"
"*031pu*","Ben Harpur","NYR","D","3526","FA","30","","0","0","3%"
"*04f8g*","Wyatt Kalynuk","STL","D","4100","FA","28","","0","0","3%"
"*05ykp*","Milos Kelemen","UTA","LW","4197","FA","26","","0","0","3%"
"*06awx*","Luke Krys","DAL","D","4498","FA","24","DAL 2<br/>@MIN 3 F","0","0","3%"
"*042xm*","Max Lajoie","SEA","D","4608","FA","27","","0","0","3%"
"*03e1p*","Brendan Lemieux","CAR","LW","4779","FA","29","","0","0","3%"
"*05u5f*","Ty Murchison","PHI","D","5670","FA","22","","0","0","3%"
"*01ztg*","Tyler Pitlick","NYR/BOS","C,RW","6326","FA","33","BOS 3<br/>@BUF 6 F","0","0","3%"
"*06kv6*","John Prokop","TOR","D","6453","FA","24","","0","0","3%"
"*061jn*","Christopher Romaine","COL","D","6741","FA","21","","0","0","3%"
"*04qys*","Bulat Shafigullin","LAK","LW","7109","FA","25","","0","0","3%"
"*062q5*","Zakary Karpa","NYR","C","4148","FA","23","","0","0","3%"
"*061ml*","Reese Laubach","SJS","C","4696","FA","21","","0","0","3%"
"*05xcx*","Kaleb Lawrence","LAK","C","4711","FA","22","","0","0","3%"
"*062sl*","Cade Littler","CGY","C","4878","FA","21","","0","0","3%"
"*06c4b*","Matteo Mann","PHI","D","5133","FA","20","","0","0","3%"
"*06mj7*","Brendan McMorrow","LAK","LW","5373","FA","19","","0","0","3%"
"*06mqx*","Ben Merrill","MTL","C","5438","FA","19","MTL 2<br/>@NSH 1 F","0","0","3%"
"*06m7k*","Nolan Roed","COL","C","6725","FA","19","","0","0","3%"
"*060ps*","Jack Sparkes","LAK","D","7374","FA","21","","0","0","3%"
"*042y9*","Mikhail Berdin","WPG","G","1444","FA","27","","0","0","3%"
"*06lky*","Matt Davis","(N/A)","G","2389","FA","24","","0","0","3%"
"*05xwq*","Vladimir Galkin","(N/A)","G","3085","FA","25","","0","0","3%"
"*015y8*","Martin Jones","TOR","G","4033","FA","35","","0","0","3%"
"*051jt*","Filip Lindberg","PIT","G","4838","FA","26","PIT 1<br/>@CHI 3 F","0","0","3%"
"*051ve*","Dominic Basse","CHI","G","1344","FA","24","","0","0","2%"
"*05oxn*","Daniil Chechelev","CGY","G","2055","FA","24","","0","0","2%"
"*06mcl*","Connor Hughes","MTL","G","3818","FA","28","MTL 2<br/>@NSH 1 F","0","0","2%"
"*06kv5*","Ben Kraws","DAL","G","4470","FA","24","DAL 2<br/>@MIN 3 F","0","0","2%"
"*05oj9*","Juho Markkanen","LAK","G","5167","FA","23","","0","0","2%"
"*06qqa*","Owen Say","CGY","G","6968","FA","24","","0","0","2%"
"*06c51*","Visa Vedenpaa","SEA","G","7953","FA","20","","0","0","2%"
"*05u3i*","Joe Vrbetic","MTL","G","8045","FA","22","MTL 2<br/>@NSH 1 F","0","0","2%"
"*051wd*","Tyler Angle","CBJ","C","1158","FA","24","","0","0","2%"
"*037aa*","Tyler Benson","VGK","LW","1442","FA","27","VGK 3<br/>@VAN 2 F","0","0","2%"
"*04qzi*","Aidan Dudas","LAK","C","2596","FA","25","","0","0","2%"
"*04f7s*","Arnaud Durandeau","MTL","LW","2619","FA","26","MTL 2<br/>@NSH 1 F","0","0","2%"
"*01mnq*","Mike Hoffman","(N/A)","LW","3713","FA","35","","0","0","2%"
"*06mhg*","Topias Hynninen","(N/A)","LW","3859","FA","19","","0","0","2%"
"*05ku5*","Anton Johannesson","WPG","D","3977","FA","23","","0","0","2%"
"*01ztr*","Ryan Johansen","PHI","C","3980","FA","33","","0","0","2%"
"*031v2*","Andreas Johnsson","(N/A)","LW","4013","FA","30","","0","0","2%"
"*05u4j*","Connor Lockhart","VAN","C","4894","FA","22","","0","0","2%"
"*051tz*","Viktor Lodin","OTT","C,LW","4900","FA","26","CBJ 0<br/>@OTT 4 F","0","0","2%"
"*06c57*","Magomed Sharakanov","(N/A)","D","7118","FA","20","","0","0","2%"
"*04f7a*","Marian Studenic","SEA","LW","7540","FA","26","","0","0","2%"
"*051v3*","Keean Washkurak","OTT","C","8122","FA","23","CBJ 0<br/>@OTT 4 F","0","0","2%"
"*05uft*","Jack Beck","PIT","LW","1388","FA","22","","0","0","2%"
"*051th*","Dillon Hamaliuk","PIT","LW","3475","FA","24","PIT 1<br/>@CHI 3 F","0","0","2%"
"*04rfc*","Tristen Nielsen","VAN","C","5814","FA","25","VGK 3<br/>@VAN 2 F","0","0","2%"
"*05tut*","Cameron Whynot","MTL","D","8222","FA","22","","0","0","2%"
"*06b7e*","Tristan Allard","TBL","C","1091","FA","23","","0","0","2%"
"*04xc8*","Jonathan Aspirot","CGY","D","1213","FA","26","","0","0","2%"
"*05gbz*","Noah Beck","STL/SJS","D","1389","FA","24","","0","0","2%"
"*05ug1*","Nate Benoit","MIN","D","1439","FA","22","DAL 2<br/>@MIN 3 F","0","0","2%"
"*05ufw*","Ben Boyd","UTA","C,LW","1695","FA","21","","0","0","2%"
"*06am8*","Cameron Butler","CBJ","RW","1886","FA","23","CBJ 0<br/>@OTT 4 F","0","0","2%"
"*05xd6*","Damien Carfagna","EDM","D","1963","FA","22","","0","0","2%"
"*051uw*","Judd Caulfield","ANA","RW","2013","FA","24","","0","0","2%"
"*05o2s*","Matteo Costantini","BUF","C","2235","FA","22","BOS 3<br/>@BUF 6 F","0","0","2%"
"*04qzb*","Curtis Douglas","UTA","C","2552","FA","25","","0","0","2%"
"*05ufx*","Hugo Gabrielson","VAN","D","3062","FA","22","VGK 3<br/>@VAN 2 F","0","0","2%"
"*045ci*","Ben Gleason","EDM/PHI","D","3223","FA","27","","0","0","2%"
"*05ugn*","Nikita Guslistov","CAR","C","3404","FA","23","","0","0","2%"
"*042vr*","Janne Kuokkanen","NJD","C,LW","4533","FA","27","","0","0","2%"
"*04r0n*","Mathias Laferriere","STL/PIT","C,RW","4592","FA","25","PIT 1<br/>@CHI 3 F","0","0","2%"
"*06mr5*","Matt Lahey","TOR","D","4600","FA","19","","0","0","2%"
"*04r0y*","John Leonard","FLA","LW","4785","FA","26","","0","0","2%"
"*04iwc*","Alex Limoges","WSH","C","4832","FA","27","WSH 1<br/>@NYI 4 F","0","0","2%"
"*04f0q*","Gustav Lindstrom","MTL","D","4859","FA","26","MTL 2<br/>@NSH 1 F","0","0","2%"
"*03rit*","Cooper Marody","PHI","C","5171","FA","28","","0","0","2%"
"*06alf*","Kyle McDonald","DAL","RW","5304","FA","23","DAL 2<br/>@MIN 3 F","0","0","2%"
"*06aw6*","Waltteri Merela","TBL","RW","5433","FA","27","","0","0","2%"
"*042wu*","Victor Mete","PHI","D","5446","FA","27","","0","0","2%"
"*05ny0*","Joe Miller","TOR","C,RW","5497","FA","22","","0","0","2%"
"*05u3a*","Bryce Montgomery","CAR","D","5572","FA","22","","0","0","2%"
"*04579*","Jaxon Nelson","BOS","C","5775","FA","25","BOS 3<br/>@BUF 6 F","0","0","2%"
"*031o6*","Gustav Olofsson","SEA","D","5970","FA","30","","0","0","2%"
"*051ty*","Quinn Olson","LAK","LW","5979","FA","24","","0","0","2%"
"*05ufd*","Josh Pillar","MIN","C","6299","FA","23","DAL 2<br/>@MIN 3 F","0","0","2%"
"*06616*","Valtteri Pulli","SJS","D","6474","FA","24","","0","0","2%"
"*04qyi*","Jacob Ragnarsson","NYR","D","6524","FA","25","","0","0","2%"
"*04zyv*","Justin Richards","BUF","C","6653","FA","27","BOS 3<br/>@BUF 6 F","0","0","2%"
"*051uh*","Antti Saarela","CHI","C","6856","FA","24","PIT 1<br/>@CHI 3 F","0","0","2%"
"*031oi*","Zach Sanford","CHI","LW","6918","FA","30","PIT 1<br/>@CHI 3 F","0","0","2%"
"*05rgh*","Brandon Scanlin","NYR","D","6972","FA","26","","0","0","2%"
"*065g7*","Kai Schwindt","FLA","LW","7043","FA","21","FLA 1<br/>@DET 2 F","0","0","2%"
"*03ris*","Brett Seney","CHI","C,LW","7083","FA","29","PIT 1<br/>@CHI 3 F","0","0","2%"
"*04r16*","Josiah Slavin","CAR","LW","7269","FA","26","","0","0","2%"
"*051xm*","Nathan Staios","FLA","D","7417","FA","24","FLA 1<br/>@DET 2 F","0","0","2%"
"*04qz0*","Riley Sutter","WSH","RW","7589","FA","25","WSH 1<br/>@NYI 4 F","0","0","2%"
"*05x7c*","Eduards Tralmaks","BOS/DET","LW","7798","FA","28","FLA 1<br/>@DET 2 F","0","0","2%"
"*051vx*","Kirill Tyutyayev","DET","LW","7866","FA","24","FLA 1<br/>@DET 2 F","0","0","2%"
"*04uqk*","Evan Vierling","PIT","C","7989","FA","23","PIT 1<br/>@CHI 3 F","0","0","2%"
"*06be6*","Saige Weinstein","COL","D","8153","FA","20","","0","0","2%"
"*05ufa*","Brian Zanetti","PHI","D","8405","FA","22","","0","0","2%"
"*05u0j*","William von Barnekow","BUF","C,LW","8474","FA","22","BOS 3<br/>@BUF 6 F","0","0","2%"
"*060om*","Liam Arnsby","FLA","C","1200","FA","21","FLA 1<br/>@DET 2 F","0","0","2%"
"*061tt*","Nolan Collins","PIT","D","2171","FA","21","PIT 1<br/>@CHI 3 F","0","0","2%"
"*06mr1*","Antoine Dorion","STL","C","2543","FA","19","","0","0","2%"
"*060nk*","Jackson Dorrington","VAN/NYR","D","2546","FA","21","","0","0","2%"
"*06c9f*","Michael Emerson","CAR","RW","2724","FA","21","","0","0","2%"
"*06mje*","Patrick Geary","BUF","D","3147","FA","21","BOS 3<br/>@BUF 6 F","0","0","2%"
"*06ckw*","Ty Henricks","NYR","LW","3635","FA","20","","0","0","2%"
"*062q6*","Nils Juntorp","CHI","RW","4069","FA","21","","0","0","2%"
"*060np*","Jake Karabela","DAL","C","4125","FA","21","DAL 2<br/>@MIN 3 F","0","0","2%"
"*06mra*","Stevie Leskovar","MIN","D","4803","FA","20","DAL 2<br/>@MIN 3 F","0","0","2%"
"*06cmr*","Ryan MacPherson","PHI","C","5034","FA","20","","0","0","2%"
"*06clg*","Jack Phelan","DET","D","6268","FA","21","FLA 1<br/>@DET 2 F","0","0","2%"
"*06mqb*","William Samuelsson","DAL","C","6907","FA","19","DAL 2<br/>@MIN 3 F","0","0","2%"
"*06mqn*","Albin Sundin","EDM","D","7567","FA","20","","0","0","2%"
"*062pv*","Jared Wright","LAK","RW","8322","FA","22","","0","0","2%"
"*06r3u*","Linards Feldbergs","(N/A)","G","2834","FA","19","","0","0","2%"
"*04f2g*","Dylan Ferguson","VAN/MIN","G","2842","FA","26","DAL 2<br/>@MIN 3 F","0","0","2%"
"*060ny*","Jan Spunar","MTL","G","7397","FA","21","","0","0","2%"
"*042xe*","Dylan Wells","UTA","G","8167","FA","27","","0","0","2%"
